postTitle,profileId,profileName,text,date,Social Media,Cash,CPF Medisave,Income Tax Rebate,CPF RA -SA,NS Credits,CDC Vouchers,U-Save Rebates,S&CC Rebates,Education/Training,Retrenchment,General 
"It was only a brief mention in Lawrence Wong's Budget speech, but it was the most intriguing. What will the temporary financial support scheme look like? Our writer feels, to take a leaf out of Tony Blair's book, it will be ""tough on unemployment, tough on the causes of unemployment.""",pfbid035zCykSPeY3JLLSxtBcivb3n64b8PZWtMKJjWZVkrnHgaYcchKh8ciF1uRRFraCTjl,Ja Lee,Andrew Chan good boy ... doggy 🐕  ...,25/2/2024 20:21,Facebook,0,0,0,0,0,0,0,0,0,1,0
"It was only a brief mention in Lawrence Wong's Budget speech, but it was the most intriguing. What will the temporary financial support scheme look like? Our writer feels, to take a leaf out of Tony Blair's book, it will be ""tough on unemployment, tough on the causes of unemployment.""",pfbid02KniecT8vkeYh728KyFpzarRdPzyoFUcxW9xWW8Vr2iw2uNBiWNR9YpGVzyi863B9l,Andrew Chan,Ja Lee Divine intervention,25/2/2024 20:21,Facebook,0,0,0,0,0,0,0,0,0,1,0
"It was only a brief mention in Lawrence Wong's Budget speech, but it was the most intriguing. What will the temporary financial support scheme look like? Our writer feels, to take a leaf out of Tony Blair's book, it will be ""tough on unemployment, tough on the causes of unemployment.""",pfbid035zCykSPeY3JLLSxtBcivb3n64b8PZWtMKJjWZVkrnHgaYcchKh8ciF1uRRFraCTjl,Ja Lee,Andrew Chan no need to sir sir lah ... the citizens now are no more stupid lah ... Will definitely Vote for Opposition..,25/2/2024 20:20,Facebook,0,0,0,0,0,0,0,0,0,1,0
"It was only a brief mention in Lawrence Wong's Budget speech, but it was the most intriguing. What will the temporary financial support scheme look like? Our writer feels, to take a leaf out of Tony Blair's book, it will be ""tough on unemployment, tough on the causes of unemployment.""",pfbid035zCykSPeY3JLLSxtBcivb3n64b8PZWtMKJjWZVkrnHgaYcchKh8ciF1uRRFraCTjl,Ja Lee,"Alan Tan don't worry,  I understand the few of you are in the government organisation... just wait and see the next Election..",25/2/2024 20:20,Facebook,0,0,0,0,0,0,0,0,0,1,0
"It was only a brief mention in Lawrence Wong's Budget speech, but it was the most intriguing. What will the temporary financial support scheme look like? Our writer feels, to take a leaf out of Tony Blair's book, it will be ""tough on unemployment, tough on the causes of unemployment.""",pfbid02UnXNDZczfTJhWka249PtnQ4irgWMH1Evu5qKLVrnAMg4XUGCP7Gy3DB5osPhbD54l,Shawn Dan,"Alan Tan ur talking abt stupid ppl.

But here we r of the edu ones

U r not keeping up with society",25/2/2024 20:19,Facebook,0,0,0,0,0,0,0,0,0,1,0
"It was only a brief mention in Lawrence Wong's Budget speech, but it was the most intriguing. What will the temporary financial support scheme look like? Our writer feels, to take a leaf out of Tony Blair's book, it will be ""tough on unemployment, tough on the causes of unemployment.""",pfbid02KniecT8vkeYh728KyFpzarRdPzyoFUcxW9xWW8Vr2iw2uNBiWNR9YpGVzyi863B9l,Andrew Chan,Ja Lee Yes sir nation. The blind follow the blind😆,25/2/2024 20:18,Facebook,0,0,0,0,0,0,0,0,0,1,0
"It was only a brief mention in Lawrence Wong's Budget speech, but it was the most intriguing. What will the temporary financial support scheme look like? Our writer feels, to take a leaf out of Tony Blair's book, it will be ""tough on unemployment, tough on the causes of unemployment.""",pfbid035zCykSPeY3JLLSxtBcivb3n64b8PZWtMKJjWZVkrnHgaYcchKh8ciF1uRRFraCTjl,Ja Lee,"Andrew Chan A smart nation ???? Hahaha 😆..
No more fool in this generation lah .. generation of today are smart enough liao.",25/2/2024 20:16,Facebook,0,0,0,0,0,0,0,0,0,1,0
"It was only a brief mention in Lawrence Wong's Budget speech, but it was the most intriguing. What will the temporary financial support scheme look like? Our writer feels, to take a leaf out of Tony Blair's book, it will be ""tough on unemployment, tough on the causes of unemployment.""",pfbid02KniecT8vkeYh728KyFpzarRdPzyoFUcxW9xWW8Vr2iw2uNBiWNR9YpGVzyi863B9l,Andrew Chan,Ja Lee Ask Alan Tan😆,25/2/2024 20:15,Facebook,0,0,0,0,0,0,0,0,0,1,0
"It was only a brief mention in Lawrence Wong's Budget speech, but it was the most intriguing. What will the temporary financial support scheme look like? Our writer feels, to take a leaf out of Tony Blair's book, it will be ""tough on unemployment, tough on the causes of unemployment.""",pfbid035zCykSPeY3JLLSxtBcivb3n64b8PZWtMKJjWZVkrnHgaYcchKh8ciF1uRRFraCTjl,Ja Lee,Andrew Chan No ... can I withdraw all CPf money and manage myself  ???,25/2/2024 20:14,Facebook,0,0,0,0,0,0,0,0,0,1,0
"It was only a brief mention in Lawrence Wong's Budget speech, but it was the most intriguing. What will the temporary financial support scheme look like? Our writer feels, to take a leaf out of Tony Blair's book, it will be ""tough on unemployment, tough on the causes of unemployment.""",pfbid035zCykSPeY3JLLSxtBcivb3n64b8PZWtMKJjWZVkrnHgaYcchKh8ciF1uRRFraCTjl,Ja Lee,Alan Tan Now more citizens are suffering mentally disorders and even got suicide case .. Poor citizens.,25/2/2024 20:13,Facebook,0,0,0,0,0,0,0,0,0,1,0
"It was only a brief mention in Lawrence Wong's Budget speech, but it was the most intriguing. What will the temporary financial support scheme look like? Our writer feels, to take a leaf out of Tony Blair's book, it will be ""tough on unemployment, tough on the causes of unemployment.""",pfbid02KniecT8vkeYh728KyFpzarRdPzyoFUcxW9xWW8Vr2iw2uNBiWNR9YpGVzyi863B9l,Andrew Chan,Ja Lee It is the responsibility of each citizen to manage his or her money.  You cannot call yourself a smart nation if you cannot manage your own money . Like the fixed deposit in the bank can be withdrawn when maturity is due to collecting a lump sum.,25/2/2024 20:12,Facebook,0,0,0,0,0,0,0,0,0,1,0
"It was only a brief mention in Lawrence Wong's Budget speech, but it was the most intriguing. What will the temporary financial support scheme look like? Our writer feels, to take a leaf out of Tony Blair's book, it will be ""tough on unemployment, tough on the causes of unemployment.""",pfbid035zCykSPeY3JLLSxtBcivb3n64b8PZWtMKJjWZVkrnHgaYcchKh8ciF1uRRFraCTjl,Ja Lee,Hope for more opposition in next election will be elected 🙏  .... thank you God ...,25/2/2024 20:12,Facebook,0,0,0,0,0,0,0,0,0,1,0
"It was only a brief mention in Lawrence Wong's Budget speech, but it was the most intriguing. What will the temporary financial support scheme look like? Our writer feels, to take a leaf out of Tony Blair's book, it will be ""tough on unemployment, tough on the causes of unemployment.""",pfbid035zCykSPeY3JLLSxtBcivb3n64b8PZWtMKJjWZVkrnHgaYcchKh8ciF1uRRFraCTjl,Ja Lee,Alan Tan don't confused others ok ... Now many citizens are already suffering like hell due to everything expensive 9% Gst .. most citizens want to withdraw CPf money at age 55 ... better think twice put in Money in retirement account and being locked up and control by others ...,25/2/2024 20:10,Facebook,0,0,0,0,0,0,0,0,0,1,0
"It was only a brief mention in Lawrence Wong's Budget speech, but it was the most intriguing. What will the temporary financial support scheme look like? Our writer feels, to take a leaf out of Tony Blair's book, it will be ""tough on unemployment, tough on the causes of unemployment.""",pfbid035zCykSPeY3JLLSxtBcivb3n64b8PZWtMKJjWZVkrnHgaYcchKh8ciF1uRRFraCTjl,Ja Lee,Alan Tan we don't need your feedback or suggestions.,25/2/2024 20:04,Facebook,0,0,0,0,0,0,0,0,0,1,0
"It was only a brief mention in Lawrence Wong's Budget speech, but it was the most intriguing. What will the temporary financial support scheme look like? Our writer feels, to take a leaf out of Tony Blair's book, it will be ""tough on unemployment, tough on the causes of unemployment.""",pfbid035zCykSPeY3JLLSxtBcivb3n64b8PZWtMKJjWZVkrnHgaYcchKh8ciF1uRRFraCTjl,Ja Lee,Alan Tan what the hack are u talking  ?? Many citizens want their money out of the CPf... or u want  others to control your money  ???,25/2/2024 19:52,Facebook,0,0,0,0,0,0,0,0,0,1,0
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,1.00E+14,Mothership,​​Find live updates of Budget 2024 here: https://mothership.sg/2024/02/live-updates-budget-2024/,16/2/2024 17:09,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid0fSYaygZmjwSyUm8B5BJD8qQBv1w5y3WDVjs4AZdHCUCsiu313qx8TNV1oBHoptXJl,Patrick Sim,Should consider to increase the interest rate of CPF retirement fund in order to get along with inflation,16/2/2024 16:04,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid0pTShHHsncZK998sWzsFofTe4eP4qgFCbNRPnKUSwgnujmF3ncsJS3qeS3eUjvCz2l,Jacker Chow,Can cut short.give full answer la,16/2/2024 16:45,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid0WQtBs8FY3ibguBLka8gt3LgicyLV2FNAa63Qv8UzGaznLC3Ac2BPZW8uVTmNoyuRl,Toby Tan,Thank you DPM!🙏,16/2/2024 16:42,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid024M5zENZDCSPT9iGC3HK3JAYfw58VRVNRxLJef4y9Q47LAgX1nXmE5vYzmrLJ1Czbl,Jason Ash,Unfair to the last time people including school,16/2/2024 16:17,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid0DY9DApKL12BjFY167xAHaonJErU8WmwzKhLbXM79zXTFdHUUVSvXPnYysrW7mBFil,Abg Basharahil Aim,But then our salary is still stagnant till now,16/2/2024 15:42,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid024M5zENZDCSPT9iGC3HK3JAYfw58VRVNRxLJef4y9Q47LAgX1nXmE5vYzmrLJ1Czbl,Jason Ash,Unfair the job also can please allow the special need people to get the job first,16/2/2024 16:18,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid0LwmsgsocN8wzqYMCzeHpuNjC7YEcfAsbu8EiVpeqrcfTvy5FeFUCg5Pmgaw8EaUEl,Norasiah Mohd,TAu pun stress🤭,16/2/2024 16:18,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid02p2sRFEXETbeC4FUiYR7KY3Ds81d1MSgUPzfFtVanzTnN62hUVDrXJkXriYtu3AVpl,Tan Kenny,Nothing to expect 😭,16/2/2024 15:37,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid023YzwFcRDausFknBvSe7wiuT3ZpXpt7PFaYN74gbPwmTypg5yWg6tBZhmwD3uhXmGl,Andrew Ong,Weelly Well,16/2/2024 16:00,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid0G2xLmZ6V24fM2wtT694UY3PBuiqzj2vLGApJJqVjSn29pi8Gz1U9ftBsE6oBgW24l,Koh Leong Yung,😀,16/2/2024 16:25,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid02njxC5SQwSQh9CZq3oi6Y9FVrfRmEAuiM7D3hfChtQqf6ikpHEfjmKLeS4yxvckBEl,Nick Chan,So good to set aside funds for  someone to get richer.what a joke .,16/2/2024 16:18,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid0DY9DApKL12BjFY167xAHaonJErU8WmwzKhLbXM79zXTFdHUUVSvXPnYysrW7mBFil,Abg Basharahil Aim,Of course approve lah because under govt,16/2/2024 17:11,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid025VhpJmJdfNvfMxqGs8mgqZsjTkrXwfC9Et5WxNuRq7tNft4cvVhehNJweJfrNUtfl,Veron Yong,"Suggest to raise the minimum income bracket for income tax. $34k per year also taxed. Every cost is rising. Eat also must tax. Those vouchers not enough. Tax the wealthy, they don’t feel any pinch.",16/2/2024 15:52,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid0LwmsgsocN8wzqYMCzeHpuNjC7YEcfAsbu8EiVpeqrcfTvy5FeFUCg5Pmgaw8EaUEl,Norasiah Mohd,But cpf control. 🙄,16/2/2024 16:19,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid0DY9DApKL12BjFY167xAHaonJErU8WmwzKhLbXM79zXTFdHUUVSvXPnYysrW7mBFil,Abg Basharahil Aim,Every year our budget is the same lah nothing has improved,16/2/2024 16:19,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid0LwmsgsocN8wzqYMCzeHpuNjC7YEcfAsbu8EiVpeqrcfTvy5FeFUCg5Pmgaw8EaUEl,Norasiah Mohd,Pls inform company to raise our wages..our wages r too far below😒..educarer wages should be increase ..like wth everytime to attend courses but wages still e same,16/2/2024 16:17,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid0LwmsgsocN8wzqYMCzeHpuNjC7YEcfAsbu8EiVpeqrcfTvy5FeFUCg5Pmgaw8EaUEl,Norasiah Mohd,Increase pay so slow..workfare also frm $300 cannot entitled workfare though we working..suddenly $500 entitled to workfare😒,16/2/2024 16:13,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid0DY9DApKL12BjFY167xAHaonJErU8WmwzKhLbXM79zXTFdHUUVSvXPnYysrW7mBFil,Abg Basharahil Aim,Why next yr why not this year,16/2/2024 16:13,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid02u4gPXzp8uDcwG4Nra6B555zwK8RMo7JS5jT3EyQe7GDBpEJz6GeubupvQwuqEjPYl,Jenny Ng,Taxi rental too expensive per day rental cost SGD100+ please look into it.,16/2/2024 15:54,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid0LwmsgsocN8wzqYMCzeHpuNjC7YEcfAsbu8EiVpeqrcfTvy5FeFUCg5Pmgaw8EaUEl,Norasiah Mohd,No need exam can ..if taking course..headache taking course than exam..that y not intrested in courses..using skillfuture...,16/2/2024 16:05,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid0DY9DApKL12BjFY167xAHaonJErU8WmwzKhLbXM79zXTFdHUUVSvXPnYysrW7mBFil,Abg Basharahil Aim,"Hah,we don't need to hear this kind of story lah,just focus n helping our local citizens first n not helping foreigners",16/2/2024 17:10,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid02njxC5SQwSQh9CZq3oi6Y9FVrfRmEAuiM7D3hfChtQqf6ikpHEfjmKLeS4yxvckBEl,Nick Chan,Can't wait to see what business get? Tomorow Car showroom sure crowded.,16/2/2024 16:05,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid0DY9DApKL12BjFY167xAHaonJErU8WmwzKhLbXM79zXTFdHUUVSvXPnYysrW7mBFil,Abg Basharahil Aim,Listen to the sg budget also no point because they don't listen to use n they don't want to increase our pay,16/2/2024 16:10,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid0DY9DApKL12BjFY167xAHaonJErU8WmwzKhLbXM79zXTFdHUUVSvXPnYysrW7mBFil,Abg Basharahil Aim,They don't listen lah,16/2/2024 16:17,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid02MF2e8unwTQ7uNcG96STWyc9KXhM55P8yA3zmummxJiFd3X8mfwANgtpmQFnwkAySl,Nam Kok Koo,Wat is lower income 🤔,16/2/2024 15:41,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid02roX1MMji6JAbXrWLao7YGiQDxovr1UsaWeEep4zgkg1TWDafrtJGFjPBpqrcKHXHl,Raymond Tan,"Have a lean government…no need mayors, ministers in prime minister office(4 kaki player mahjong ahh), no need deputies and SMS…so many in one ministry for what? I look at you you look at me ahh?🤔",16/2/2024 15:52,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid025VhpJmJdfNvfMxqGs8mgqZsjTkrXwfC9Et5WxNuRq7tNft4cvVhehNJweJfrNUtfl,Veron Yong,"Don’t forget - it is difficult to survive with a meagre $2.1k job and be expected to look after parents and their needs when they will require $1,379 per month for basic necessities and healthcare as they age. Nothing to be proud of coming from a first world country.",16/2/2024 15:55,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid0zyVTdPprV4B5HLXcjtv7UCSHsmkv3kKpUPvwrpkeUrESigeKLpNpnc6wNvYDAPbDl,Kim Kuan,Gan getting sleepy....lol,16/2/2024 16:12,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid024M5zENZDCSPT9iGC3HK3JAYfw58VRVNRxLJef4y9Q47LAgX1nXmE5vYzmrLJ1Czbl,Jason Ash,Can please up the salary for all Singaporean if not how singaporean work,16/2/2024 16:20,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid02JgW9XHMSsaee8K9VrEZneAaEStSMx4USp73TuuQuUTVkZ2XHUMHyhhCtv5b99M8Ll,Hensley Hans,Sure win academy awards on all classes,16/2/2024 16:17,Facebook,1,1,1,1,1,1,1,1,1,1,1
WATCH: DPM Lawrence Wong will be delivering Budget 2024 in Parliament at 3.30pm today.,pfbid02FYEPd2hbRbcjbsvJUEhroPepKMUt2uJPqses7D14ScdJsTQszS2dxuwB9pgmkqhNl,Cindy Ng,,16/2/2024 16:49,Facebook,1,1,1,1,1,1,1,1,1,1,1
